"";"count";"area";"type";"dist_paved";"dist_unpaved";"dist_rail";"dist_silos";"dist_fridge";"dist_prot";"dist_settlement";"pop_mean";"crop";"fl";"time"
"1";9;900;"a";914,794509457789;3229,62857648754;10411,8004067379;338868,812032652;19756,3855789825;74006,9819313369;6611,06764993403;0;"7";"3";"Dec18"
"2";5;500;"a";865,601240177502;3225,49596786798;10370,1355854109;338841,574337159;19799,7824885576;74016,5090004457;6597,08935579936;0;"7";"3";"Dec18"
"3";12;1200;"a";896,599217916859;3338,58234256598;10318,6767851795;338942,467169092;19733,9309136952;74124,6125557872;6492,48229333;0,864022006362647;"7";"3";"Dec18"
"4";12;1200;"a";416,45361694138;1730,25988184493;17753,0309103227;351473,439145562;8507,70748449021;81951,2914059887;8308,5749686649;0;"7";"0";"Dec18"
"5";4;400;"a";2287,22929395143;4243,25308003381;15647,0815120294;351303,029625545;11153,6702299897;83765,8175576258;9153,93951144027;0,55403627514911;"7";"0";"Dec18"
"6";3;300;"a";2311,4823350151;4197,66302429944;15691,163766111;351347,951022879;11120,725497918;83790,4980229554;9200,280188752;0,901522099971771;"7";"0";"Dec18"
"7";5;500;"a";7090,7184370997;2619,84183541761;38054,4951514029;375212,694452914;20428,6011836242;89550,0147050974;8668,03747361048;0;"7";"0";"Dec18"
"8";3;300;"a";7094,06177602733;2628,68657108864;38092,1076876491;375272,268624545;20509,0164144748;89465,2678923724;8733,70388007368;0;"4";"0";"Dec18"
"9";4;400;"a";7044,2124258334;2578,94799094883;38137,2634892082;375308,991505483;20529,2582304402;89451,8302613106;8700,36991513996;0;"4";"0";"Dec18"
"10";20;2000;"a";6990,54046587101;2542,9692591912;38213,2145526162;375396,507390666;20619,8622993036;89363,7714794363;8728,44682869876;0;"7";"0";"Dec18"
"11";74;7400;"a";7078,82881198168;2632,68322988577;38136,2459516146;375336,622896649;20591,4299550715;89379,6698316252;8793,75498674305;0;"0";"0";"Dec18"
"12";18;1800;"a";893,167437986346;3235,61274666023;10387,8979783949;338862,819579119;19772,6904899965;74019,320696724;6596,77639164448;0;"7";"3";"Jan19"
"13";24;2400;"a";216,682621898607;2261,23164036456;16489,8614365496;350485,438321887;9739,55474937288;81713,519817213;9533,99784708461;0,00576703861537316;"7";"0";"Jan19"
"14";13;1300;"a";414,81472785466;1726,04286805648;17758,2156084502;351475,766493582;8502,27793412334;81949,8559769052;8303,12337689006;0;"7";"0";"Jan19"
"15";35;3500;"a";7081,66878385828;2634,84600221572;38132,6985576516;375332,823854088;20587,8324517177;89383,0546083621;8793,38201805261;0;"0";"0";"Jan19"
"16";12;1200;"a";6983,09519987769;2538,22725694848;38223,7988328737;375408,723223397;20632,5395501993;89351,4405523168;8732,51066642331;0;"7";"0";"Jan19"
"17";3;300;"a";2821,62920466865;2823,33840585692;9108,25379556071;330909,178173322;29590,8563657256;68779,9824235343;12326,9777703236;0,4346624314785;"1";"3";"Oct19"
"18";31;3100;"a";865,358616351852;3313,77501866026;10307,8496263377;338908,158941471;19769,3383618527;74107,4775368145;6506,63551116203;0,930064754878015;"7";"3";"Oct19"
"19";10;1000;"a";5327,01798568164;5330,2046373433;7706,73413643131;330053,400290513;32109,4368001162;66889,7727304063;13834,8630524422;0;"1";"3";"Oct19"
"20";5;500;"a";5292,62241425127;5295,73468553592;7600,97999521408;330262,616333317;31887,3769555778;67116,6780800456;13607,9438208877;0;"7";"3";"Oct19"
"21";4;400;"a";423,40740164349;1735,31229802374;17754,9526779449;351479,624390398;8506,92597619856;81958,2985920687;8307,94796686243;0;"7";"0";"Oct19"
"22";7;700;"a";2303,07352925413;4214,59793876126;15674,7199327988;351331,59306678;11133,2765699052;83781,926248535;9183,11317321008;0,901522099971771;"7";"0";"Oct19"
"23";8;800;"a";56,1731170804869;74,3528052222325;6112,48770814358;343600,946085198;27164,8998044728;78577,2950003556;9688,80296096707;0;"7";"3";"Oct19"
"24";7;700;"a";98,2346548763132;152,178635286891;7572,73797831421;344370,658831964;28103,0610936524;79036,2632664393;11146,7669675989;0;"7";"3";"Oct19"
"25";3;300;"a";7396,26531496664;2673,07416150902;37714,6239940757;374902,895766594;20204,3307934729;89736,6195976414;8818,71420112628;0;"0";"0";"Oct19"
"26";14;1400;"a";7091,36705424958;2618,33536112653;38067,9706318625;375231,535135775;20451,9006407817;89526,0264956599;8683,39198607505;0;"7";"0";"Oct19"
"27";10;1000;"a";7103,30770012927;2636,60626172954;38081,4882761654;375261,516592914;20499,6178975922;89473,8077958652;8734,71295742581;0;"4";"0";"Oct19"
"28";25;2500;"a";7097,77061163448;2654,80242172095;38123,9586676677;375331,136123891;20595,9460638828;89371,808735086;8817,56534486387;0;"0";"0";"Oct19"
"29";11;1100;"a";890,973892220687;3233,91315940031;10387,109173472;338860,457017135;19775,1571836823;74018,1807338873;6597,70713493396;0;"7";"3";"Feb19"
"30";21;2100;"a";214,261386558453;2258,71626432631;16485,0444446572;350480,494694433;9744,07350064375;81710,9947211438;9538,4656414217;0,00544100073169954;"7";"0";"Feb19"
"31";9;900;"a";7085,77283814187;2612,57205363062;38073,8308841228;375236,709896796;20455,4291535901;89523,2408806866;8680,36305992925;0;"7";"0";"Feb19"
"32";17;1700;"a";7093,01086575473;2627,05066154623;38092,0563131255;375271,281619909;20506,9154338529;89467,6856634808;8730,67795437654;0;"4";"0";"Feb19"
"33";46;4600;"a";7094,89951506871;2647,63223828679;38120,1847349144;375322,132654449;20581,1357105646;89388,0791024864;8800,93658495399;0;"0";"0";"Feb19"
"34";24;2400;"a";6978,85110296497;2532,15614496606;38224,959319711;375407,152647202;20627,5424841968;89357,5060674603;8723,45304250561;0;"7";"0";"Feb19"
"35";5;500;"a";923,898600347767;3241,29491454974;10411,87444106;338882,07048955;19744,5453039061;74016,4227211028;6602,56867192046;0;"7";"3";"Mar19"
"36";20;2000;"a";217,207189902542;2261,6529354321;16484,7666397319;350482,403132272;9744,70621707704;81713,9303908966;9539,151336194;0,00531058536331245;"7";"0";"Mar19"
"37";7;700;"a";428,258420010374;1736,13724373804;17761,3796912733;351487,353529186;8501,32055235942;81963,3818891476;8302,46357435854;0;"7";"0";"Mar19"
"38";6;600;"a";2294,05713060444;4229,32136073596;15660,615994;351316,437432407;11143,2763438338;83772,7758562188;9168,05380865664;0,820118458482841;"7";"0";"Mar19"
"39";9;900;"a";7095,52507494996;2622,47573151424;38064,6017474424;375229,043679776;20450,9310633814;89526,4030209476;8686,69174638526;0;"7";"0";"Mar19"
"40";18;1800;"a";7076,55862946743;2610,15563281622;38106,1448892908;375281,971732674;20511,5362678585;89465,4412814078;8717,77111205806;0;"4";"0";"Mar19"
"41";46;4600;"a";7091,35075132776;2644,55388963911;38124,0653795523;375325,915581598;20584,2456068591;89385,3277810391;8800,12056944176;0;"0";"0";"Mar19"
"42";12;1200;"a";6977,44347865577;2531,67744824852;38227,5635750503;375410,519000717;20631,4529747589;89353,5532213341;8725,63220881801;0;"7";"0";"Mar19"
"43";4;400;"a";911,490379200085;3232,71070996548;10406,6082916306;338869,550305548;19758,108521512;74011,120921291;6606,64087443358;0;"7";"3";"Apr19"
"44";4;400;"a";870,563155783221;3227,30168394826;10373,3295712548;338845,398410963;19794,9057885285;74017,0143443156;6597,02439151502;0;"7";"3";"Apr19"
"45";37;3700;"a";859,710058142789;3310,65318165649;10304,9646761286;338902,968445106;19775,2780221083;74105,7607269123;6507,84066884132;0,854399143436743;"7";"3";"Apr19"
"46";19;1900;"a";214,807732925251;2259,2716166293;16485,5239750717;350481,203909905;9743,6603815565;81711,5509846555;9538,06312514082;0,00559008933173287;"7";"0";"Apr19"
"47";5;500;"a";428,783564357924;1736,77542987262;17761,0464908258;351487,499292813;8501,73869816496;81963,8927057746;8302,89217311331;0;"7";"0";"Apr19"
"48";6;600;"a";2290,05289149939;4234,76413308565;15655,4782247278;351310,467411627;11146,6133739034;83768,7247116759;9162,43447776188;0,669864789161787;"7";"0";"Apr19"
"49";9;900;"a";7095,03347252195;2622,16954404887;38063,7461279501;375227,616782329;20448,9461478855;89528,5111817559;8684,97191147229;0;"7";"0";"Apr19"
"50";10;1000;"a";7099,31128572409;2632,6573562217;38085,1776521387;375264,582740783;20501,4112883307;89472,5418221871;8732,19198468913;0;"4";"0";"Apr19"
"51";15;1500;"a";7097,77047240558;2643,87118640281;38107,4771076995;375302,350952686;20554,6108703406;89415,944433183;8779,49077213441;0;"0";"0";"Apr19"
"52";5;500;"a";6985,44754957549;2535,72454432261;38214,6094252896;375394,622831244;20613,8655222274;89371,0498593644;8717,57984340656;0;"7";"0";"Apr19"
"53";29;2900;"a";7092,65771514752;2649,08554204533;38127,6512102041;375333,274757551;20595,6688770857;89372,9215878807;8812,00902262484;0;"0";"0";"Apr19"
"54";53;5300;"a";373,114290421525;2858,3799409514;13656,626384137;338312,292000789;19043,3484466012;71375,0910845946;9585,68457593118;0;"7";"3";"Jun19"
"55";3;300;"a";28,9471309669063;1013,22651364994;12347,5312070071;336994,350396745;20753,3201913647;71415,517644776;9192,36088223659;0;"7";"3";"Jun19"
"56";45;4500;"a";861,730776648293;3305,63724501505;10310,2910424094;338900,196184876;19775,2681239368;74100,0670474006;6513,67947981076;0,85022206514882;"4";"3";"Jun19"
"57";4;400;"a";202,696807655481;2246,88259639689;16471,0034834118;350462,877526456;9756,71578443485;81699,1348249507;9550,87828546234;0,00281399689608719;"7";"0";"Jun19"
"58";5;500;"a";2284,25919035293;4243,70231397927;15646,9542520218;351301,091605317;11152,5205739599;83762,8520077152;9153,26862800186;0,598531900065982;"7";"0";"Jun19"
"59";4;400;"a";2305,60043192097;4216,28879270156;15672,7028272344;351331,803035373;11136,3546434893;83784,4260550242;9181,66667126144;0,901522099971771;"7";"0";"Jun19"
"60";9;900;"a";7091,53692570521;2618,71525776295;38066,3947989885;375229,458744548;20449,4528567398;89528,5111430081;8682,00112337031;0;"7";"0";"Jun19"
"61";12;1200;"a";7088,48060805227;2621,98986909854;38095,2344021723;375272,994010142;20506,4204536637;89468,9558452869;8725,49942112156;0;"4";"0";"Jun19"
"62";26;2600;"a";7088,40546933055;2644,68185596544;38131,234270846;375335,946167096;20596,7215808999;89372,478676748;8808,57101671518;0;"0";"0";"Jun19"
"63";18;1800;"a";372,259302782396;2828,57341493122;13630,4311623371;338295,037058016;19067,8040686122;71380,8186763884;9571,07238810898;0;"7";"3";"Jul19"
"64";13;1300;"a";31,6798101927186;987,05221358495;12333,5016320901;336971,991706418;20780,3935485328;71411,873253151;9194,18975778709;0;"7";"3";"Jul19"
"65";7;700;"a";2826,44615753271;2828,14942400721;9103,13499860068;330916,301448946;29584,4914089141;68786,8470610533;12319,835206757;0,407115669563905;"1";"3";"Jul19"
"66";4;400;"a";897,939494922753;3334,99946186428;10322,3955735046;338940,419578844;19734,0183117269;74120,5519812713;6496,64326752223;0,812979757785797;"7";"3";"Jul19"
"67";38;3800;"a";859,605742180978;3310,37923711908;10305,062924977;338902,709279477;19775,4622955642;74105,5064960309;6508,08419638612;0,862165443373598;"4";"3";"Jul19"
"68";3;300;"a";5332,25474404804;5335,44002144316;7699,93987365907;330058,829182847;32107,4464850582;66893,6230806537;13831,0228111502;0;"1";"3";"Jul19"
"69";13;1300;"a";2299,67695716306;4226,4868901582;15662,8967424712;351321,481720962;11143,4523791444;83778,4087970933;9171,26029277831;0,725255566744346;"7";"0";"Jul19"
"70";8;800;"a";57,7656807544043;76,0442405429918;6111,04237742625;343599,179923924;27165,6198678639;78575,5877231132;9688,62907494284;0;"7";"3";"Jul19"
"71";12;1200;"a";549,231788967438;489,807606610255;7052,99370408906;343682,244194781;28422,8523349012;78353,86998748;11125,4057634183;3,57664696369031;"7";"0";"Jul19"
"72";7;700;"a";96,4154718861824;150,379584488188;7571,08822193453;344368,640029532;28103,7972044984;79034,302317349;11146,4446035035;0;"7";"3";"Jul19"
"73";12;1200;"a";7101,65786433565;2628,84935197961;38057,8073773103;375222,862741085;20446,4455944151;89530,0927557921;8689,62543207107;0;"7";"0";"Jul19"
"74";11;1100;"a";7099,780817162;2633,0481426999;38084,6179103662;375264,000787503;20500,8824344337;89473,0306202177;8732,19604829477;0;"4";"0";"Jul19"
"75";3;300;"a";7121,91828663331;2666,75977904038;38083,8038638193;375281,386959988;20540,3093997967;89427,3415758728;8791,44349357636;0;"0";"0";"Jul19"
"76";30;3000;"a";7094,20036205081;2650,77241364618;38126,4817582032;375332,533049101;20595,61382197;89372,7336359496;8813,55767959459;0;"0";"0";"Jul19"
"77";3;300;"a";369,325349468381;2801,51631655457;13604,7339667655;338280,699106832;19089,3248669;71388,2876283155;9555,58160586533;0;"7";"3";"Aug19"
"78";3;300;"a";29,6376363273487;1004,12854106962;12342,3647750291;336986,667539419;20762,7414326803;71414,5047928219;9192,72336588052;0;"7";"3";"Aug19"
"79";7;700;"a";2827,00841190769;2828,70528205537;9102,25023228641;330920,606671376;29578,8618486811;68792,1880087438;12315,2333380635;0,407115593764793;"1";"3";"Aug19"
"80";39;3900;"a";863,418395343755;3310,75845076028;10308,2191311425;338904,908836299;19772,0487309467;74104,8884917192;6509,03629521578;0,885043398471423;"4";"3";"Aug19"
"81";3;300;"a";5327,73994482079;5330,92479231152;7702,6946220428;330059,102265367;32104,4613465082;66895,3748124516;13829,2629558481;0;"1";"3";"Aug19"
"82";3;300;"a";5289,94965745034;5293,06161034435;7602,63284424495;330262,780978009;31885,5828273886;67117,7300418118;13606,8923774719;0;"7";"3";"Aug19"
"83";5;500;"a";432,743152152942;1740,43315564376;17760,707373909;351490,057257833;8502,72882594243;81967,8276581228;8303,96674936607;0;"7";"0";"Aug19"
"84";6;600;"a";2304,65449836218;4211,59474359727;15677,6258895965;351334,543090386;11131,0985168142;83783,5356262955;9186,16460547563;0,901522099971771;"7";"0";"Aug19"
"85";6;600;"a";54,8147225093064;73,9638435364167;6107,72079002757;343599,737989281;27159,8493775627;78577,477189896;9682,5008369248;0;"7";"3";"Aug19"
"86";10;1000;"a";544,433956149748;485,013050448453;7055,3370250347;343686,67848502;28419,3269090417;78358,5855709122;11123,8414127613;4,29955705360383;"7";"0";"Aug19"
"87";4;400;"a";98,7549436162285;152,956914349074;7562,90366981347;344366,525701984;28094,8407389262;79034,4040393087;11135,5710400789;0;"7";"3";"Aug19"
"88";5;500;"a";7390,50122740776;2678,73614469632;37722,0604979963;374910,146299911;20210,2509269306;89731,3325829381;8816,80665020932;0;"0";"0";"Aug19"
"89";12;1200;"a";7091,90562752668;2618,94432073232;38067,0364099515;375230,528906718;20450,941411349;89526,9300011993;8683,29120620864;0;"7";"0";"Aug19"
"90";8;800;"a";7098,07298920874;2631,38348696627;38086,2340108635;375265,380366667;20501,74840219;89472,3833898503;8731,21026368662;0;"4";"0";"Aug19"
"91";28;2800;"a";7095,2565146513;2651,62059583164;38125,2330556283;375331,243687013;20594,4537132894;89373,8032403962;8813,58300572481;0;"0";"0";"Aug19"
"92";5;500;"a";2830,76110893227;2832,45775260842;9098,49226242917;330923,479504466;29577,6618116842;68794,0426633624;12312,5711290004;0,396097070916825;"1";"3";"Sep19"
"93";37;3700;"a";868,02647463461;3315,73525423761;10308,8749513909;338910,975286255;19766,3664038413;74108,7856769949;6505,57398499066;0,957042781377053;"4";"3";"Sep19"
"94";9;900;"a";5330,00096738623;5333,18862806124;7706,31551819342;330050,985631937;32113,527333861;66886,3289001514;13838,3113733587;0;"1";"3";"Sep19"
"95";7;700;"a";5293,18199155903;5296,29285723065;7598,17333489079;330266,697131307;31883,7407963569;67120,7294081085;13603,8924566105;0;"7";"3";"Sep19"
"96";5;500;"a";432,743152152942;1740,43315564376;17760,707373909;351490,057257833;8502,72882594243;81967,8276581228;8303,96674936607;0;"7";"0";"Sep19"
"97";8;800;"a";2305,06701275023;4211,53234999448;15677,6439298436;351334,812252711;11131,259068698;83783,947487627;9186,25813524286;0,901522099971771;"7";"0";"Sep19"
"98";9;900;"a";52,8231644786311;71,3803022804418;6112,19477406306;343603,153094329;27160,9205047757;78580,1783549919;9685,58568503676;0;"7";"3";"Sep19"
"99";9;900;"a";545,066466449524;485,703032773835;7057,30879907004;343687,128377899;28421,5092736948;78358,492196383;11126,4757563366;4,28001744697482;"7";"0";"Sep19"
"100";6;600;"a";101,093196944903;154,917626928991;7578,76567511392;344375,401288976;28104,5754601386;79040,1516675379;11151,0374430843;0;"7";"3";"Sep19"
"101";3;300;"a";7390,50122740572;2678,73614469613;37722,0604979977;374910,146299912;20210,2509269306;89731,3325829384;8816,80665020735;0;"0";"0";"Sep19"
"102";5;500;"a";7093,01173299483;2619,63775167786;38068,961615757;375233,739419332;20455,4072400168;89522,1865943901;8687,1622237675;0;"7";"0";"Sep19"
"103";4;400;"a";7039,74605718375;2571,99003158398;38137,0545974091;375304,79806234;20520,3534682839;89462,1107991259;8687,49345874528;0;"4";"0";"Sep19"
"104";7;700;"a";7107,08881639472;2640,68735128594;38078,5931979055;375259,660897055;20499,4216879625;89473,4025815768;8738,4754128552;0;"4";"0";"Sep19"
"105";27;2700;"a";7092,29342176398;2649,8540254553;38129,6260906769;375336,412814532;20599,9370802053;89368,4233220214;8815,56800447528;0;"0";"0";"Sep19"
"106";7;700;"a";2949,20292397594;1449,24280517413;16775,9916636783;344347,37333135;60792,6692085137;53481,8341431975;5776,78753316369;0;"0";"3";"Dec18"
"107";19;1900;"a";2241,58218614884;2833,85069044276;26624,7954057069;383852,659380273;60705,7984471446;95612,7661089223;3373,2293924837;0;"7";"3";"Dec18"
"108";30;3000;"a";2379,94631773538;2833,26975527678;26495,5386308235;383908,242305605;60782,4773785759;95636,8863121628;3481,14613762001;0;"7";"3";"Dec18"
"109";6;600;"a";2337,10425121656;2858,38032650133;26550,7918041264;383911,779742084;60734,7892017015;95653,0018598867;3427,2509183925;0;"7";"3";"Dec18"
"110";7;700;"a";2402,15166682265;2858,21213278205;26482,4907296196;383941,33471109;60775,3221916875;95665,9470226011;3485,08127123909;0;"7";"3";"Dec18"
"111";3;300;"a";2406,47490528073;2857,87574534537;26345,9978911606;384000,481770184;60856,5844733326;95692,0084415556;3602,64162610926;0;"1";"3";"Dec18"
"112";3;300;"a";2422,00895952908;2847,53938305367;26205,4747863666;384050,490690655;60946,4964112583;95708,4539837386;3728,45457280821;0;"0";"3";"Dec18"
"113";7;700;"a";2417,61503168928;2854,51563036069;26140,9876483029;384086,388159122;60980,9724044748;95728,5895382632;3784,36805448477;0;"1";"3";"Dec18"
"114";6;600;"a";2432,48828856841;2846,94509857847;25964,9275396045;384155,194582516;61091,1350813488;95755,4599558385;3944,98382613533;0;"0";"3";"Dec18"
"115";6;600;"a";2438,65494798334;2846,76569194464;25892,4033249727;384186,833617096;61134,9580698136;95769,7899998017;4011,49467222607;0;"0";"3";"Dec18"
"116";6;600;"a";2945,09078014145;1906,52137154109;25408,1588516431;383367,311236536;61982,8493898559;94865,2152254062;4677,6189152768;0,0822950080037117;"0";"0";"Dec18"
"117";18;1800;"a";3204,15806872474;1906,48264122486;25165,0025982786;383473,025923791;62126,550491032;94914,4551424818;4876,40156959427;0;"0";"0";"Dec18"
"118";18;1800;"a";3283,72242017955;1905,18838863769;25089,6455190045;383504,45902454;62172,0704047145;94928,5137164534;4939,73311898196;0;"0";"0";"Dec18"
"119";38;3800;"a";4299,3476811253;1578,12662466729;23404,0364171737;383896,701952683;63379,7907503808;94951,8081612652;6508,48678815527;0,858709625838393;"0";"0";"Dec18"
"120";12;1200;"a";3517,19566145336;2437,9309517797;23533,4120464415;384949,035132852;62749,1696862617;96000,4496930845;6346,00377097736;0,207137739423792;"1";"0";"Dec18"
"121";14;1400;"a";3518,689635426;2399,9079165791;23466,6199604031;384979,137778547;62792,2484423306;96015,8632528928;6415,17782066561;0,484678737421366;"1";"0";"Dec18"
"122";60;6000;"a";4443,80430560534;1587,86422663663;23116,6166172737;384037,727817446;63551,1603140752;95030,3886445195;6776,73263173842;0;"0";"0";"Dec18"
"123";13;1300;"a";3519,94463702327;2360,55859276816;23393,5529320308;385012,539839981;62839,2791532412;96033,2195207273;6491,09475203277;0;"1";"0";"Dec18"
"124";6;600;"a";1658,93881069987;3904,40310549532;6467,66522263913;378290,685646425;56939,3814127182;86022,08202087;6768,18092891293;0;"1";"3";"Dec18"
"125";5;500;"a";1242,1077127393;4417,63646104002;4788,34908800039;379023,872202796;55503,5355501104;86508,8826743414;5875,73976264443;0,032634224742651;"7";"3";"Dec18"
"126";46;4600;"a";2951,20722466011;1416,62556511356;16808,5811207953;344341,106903977;60825,2700614725;53480,6833273574;5754,73632983474;0;"0";"3";"Oct19"
"127";12;1200;"a";1134,31408734813;6403,35489171668;28936,2251529515;386809,321652279;57276,7360936839;98991,1581517312;2173,97886009357;0;"7";"0";"Oct19"
"128";19;1900;"a";1387,19441968989;927,080994469969;25517,7077139482;379148,624510085;64613,7071230706;90702,1901309706;7393,60508409555;0;"7";"3";"Oct19"
"129";16;1600;"a";2250,68897976529;2834,1918025018;26616,515562155;383856,632168694;60710,4739219327;95614,7066874489;3379,94339389259;0;"7";"3";"Oct19"
"130";52;5200;"a";2395,45759056398;2840,35300706032;26485,4311815416;383920,425857541;60784,2311435001;95646,3696751262;3487,63935428018;0;"7";"3";"Oct19"
"131";5;500;"a";2425,48908087559;2843,57078927094;26216,5265837648;384041,288368493;60942,2336972226;95702,052782845;3719,57007187297;0;"0";"3";"Oct19"
"132";10;1000;"a";2431,36633127431;2841,33532309351;26120,3052569286;384080,916183987;61001,1030748192;95718,6102523948;3805,60947709523;0;"0";"3";"Oct19"
"133";3;300;"a";2044,19365230111;8257,32394664124;27999,086836164;389061,930802442;56537,7309817088;101053,501317239;4449,6675205714;0,283775895833969;"7";"1";"Oct19"
"134";5;500;"a";2072,12876478076;8255,26115934891;28009,3096352725;389071,009030131;56555,8251195476;101056,226820605;4467,74088368742;0,0579060788693314;"7";"1";"Oct19"
"135";6;600;"a";2124,03518051835;8252,14455258223;28027,6779201552;389088,531088652;56588,8729753972;101062,013046401;4502,08440154018;0;"0";"1";"Oct19"
"136";18;1800;"a";3212,74933383629;1900,90467380973;25153,6181829716;383471,900697729;62136,6620899851;94910,8471939934;4887,62441440469;0;"7";"0";"Oct19"
"137";17;1700;"a";3318,02108350859;1900,95738326094;25054,996276233;383514,953329605;62195,2138323922;94931,1325211891;4970,12865580483;0;"0";"0";"Oct19"
"138";5;500;"a";3894,15722136362;1800,0695317691;23933,1333215953;383902,637474295;62929,1009047714;95067,8560354212;5984,85402924388;0;"7";"0";"Oct19"
"139";11;1100;"a";4290,67631039016;1578,37313189654;23421,4020815257;383889,122203273;63369,0135000975;94947,9985458054;6492,33839389005;1,38877038192212;"0";"0";"Oct19"
"140";14;1400;"a";4329,1154407574;1577,34773943176;23345,3525280287;383922,390637587;63416,2200842868;94964,7719940261;6563,18238971354;0,133942216880068;"0";"0";"Oct19"
"141";15;1500;"a";4399,96345024707;1584,8905438399;23200,0661868409;383996,555096446;63501,3088298211;95007,2873201477;6698,28853169494;0;"0";"0";"Oct19"
"142";19;1900;"a";4472,25272896703;1584,96523843163;23069,1861169426;384056,074587674;63582,145593036;95038,6139666382;6822,01476570773;0;"0";"0";"Oct19"
"143";10;1000;"a";3518,15562373145;2438,11363788652;23534,7396794304;384947,316609317;62748,8406265617;95999,060696427;6344,54964658398;0,218638063545579;"1";"0";"Oct19"
"144";12;1200;"a";3518,78923369179;2397,43502940423;23462,1689183637;384981,145057408;62795,1224935933;96016,8928185364;6419,79407598659;0,47914336202819;"1";"0";"Oct19"
"145";5;500;"a";5550,9157372849;5184,40808149329;17111,6472706319;368629,795963018;66165,7668333434;78524,8525947972;18390,3351534824;0;"7";"3";"Oct19"
"146";3;300;"a";5018,96515639961;2172,67904998958;14633,9602643776;366121,581991195;63416,8285297893;75645,6601981699;16956,9526586673;0;"1";"0";"Oct19"
"147";4;400;"a";3721,70612729563;996,869026786912;13994,4243456503;364989,631102359;62664,3920307775;74428,2375254457;16125,4086470107;0;"0";"0";"Oct19"
"148";3;300;"a";1127,64935384895;4370,97294640217;17965,4976617839;373095,994081579;67540,4747303842;83022,230012303;17814,3252751435;0;"1";"3";"Oct19"
"149";9;900;"a";2863,48383031952;1012,4938383437;12209,0551021137;364914,62258658;60876,7760716133;74098,4731391073;15767,0097606603;0,954905867576599;"7";"3";"Oct19"
"150";8;800;"a";1630,17076476121;229,998967987295;11485,9774660024;363919,500821062;60030,086344602;73011,4268144946;15813,399487284;0,0468230210244656;"7";"3";"Oct19"
"151";15;1500;"a";3246,21851481463;4384,27984399012;9502,87682883239;359613,257875362;57548,9002408698;68288,6550873295;14537,5768515809;1,19185876846313;"7";"3";"Oct19"
"152";3;300;"a";779,261442210602;364,979852360641;9497,10378846402;363923,40801289;58040,8931497003;72574,3669502759;14399,4912218239;0;"0";"0";"Oct19"
"153";10;1000;"a";565,357487189927;4641,23256768497;15722,0404114881;376503,545885951;66043,1237804131;86012,1736710751;15826,3665533182;2,00727255417307;"7";"0";"Oct19"
"154";9;900;"a";2021,50784567262;5464,50680705978;6503,25533057192;352287,029545715;50261,8044853545;59608,8532277376;7049,68103652751;0;"7";"3";"Oct19"
"155";19;1900;"a";3530,68022234152;4693,39739578774;5741,46620770657;361182,308436729;53938,1760686219;69103,6749709985;11739,590420314;0,860325736663674;"0";"3";"Oct19"
"156";6;600;"a";381,919905510603;6656,99851440323;12491,9959989953;377875,6146203;63608,1104641171;86863,0238836309;13214,9311238123;0;"0";"0";"Oct19"
"157";3;300;"a";2283,68880884412;6970,33196627658;3637,7827574971;360038,525607916;51676,2714427737;67599,8977968522;9201,26541628476;0;"0";"0";"Oct19"
"158";5;500;"a";2847,26148481032;1183,73686902618;7342,7150456756;373461,066912813;57132,0155194985;81493,1774093729;7371,58012431216;0;"0";"0";"Oct19"
"159";19;1900;"a";1374,40409220562;5278,88925899693;2502,92304939101;364344,932741807;51099,5976846692;71761,7337676136;8385,51058522289;0;"7";"0";"Oct19"
"160";4;400;"a";504,932950014647;5906,28630129251;1646,53153490065;364248,031737535;50225,1272187241;71550,0983713073;7690,06113262646;0;"0";"3";"Oct19"
"161";3;300;"a";424,863366577822;5889,25180044274;1557,93680559013;364345,148039147;50151,9824733661;71636,2954118281;7570,68878270314;0;"0";"3";"Oct19"
"162";3;300;"a";393,578635180474;5907,17036150185;1526,36076970315;364350,002744158;50121,1028402017;71637,1445221618;7541,80028072987;0;"0";"3";"Oct19"
"163";8;800;"a";1365,57649704279;771,929375427764;6542,17803471687;374589,536327708;56461,3577844681;82450,2852623073;6304,75911499371;0,00709439720958471;"0";"0";"Oct19"
"164";4;400;"a";1664,11435744265;3911,40853689224;6468,55193307366;378298,139203222;56941,7045003025;86029,4585856997;6772,16625460905;0;"0";"3";"Oct19"
"165";81;8100;"a";2081,98370128872;3536,79822076973;2228,66934742699;362501,576434672;46078,344328604;69378,3871323146;6419,24525165746;0;"8";"3";"Oct19"
"166";5;500;"a";1066,59527877984;4247,74257966248;1047,95594318314;365959,283297531;47794,8044369129;72960,8921941759;4603,06869997133;0,202899754047394;"7";"0";"Oct19"
"167";7;700;"a";2917,37545970727;4651,07178144423;5273,86191506611;380569,832224796;57948,3342226989;88317,282396926;8408,98105783409;0,0627752488837433;"0";"3";"Oct19"
"168";4;400;"a";1237,25412425585;4420,2989154249;4783,35019782608;379026,133168415;55500,0625556718;86510,5557624101;5874,38310480249;0,032634224742651;"7";"3";"Oct19"
"169";3;300;"a";199,5149232183;3673,9446831163;2772,38150773508;377513,900037892;53246,5547278776;84784,1249187131;3511,95463959014;0,696258306706183;"7";"3";"Oct19"
"170";3;300;"a";664,16381149672;1075,90301087411;600,841152030946;380857,89738372;51147,313858288;87781,6438027136;2808,05569726109;0;"7";"0";"Oct19"
